NO_SUBSTANCIA,TP_SUBSTANCIA,DS_INGREDIENTE_ATIVO,CLASSE_AGRONOMICA,NO_CULTURA,NO_UNIDADE_MEDIDA,Produto
MSMA,Quimico,MSMA,HERBICIDA,Algodão, KG,Flumyzin 500 SC
MSMA,Quimico,MSMA,HERBICIDA,Café, KG,Mesotriona CCAB 480 SC
Nicossulfurom,Quimico,Nicossulfurom,HERBICIDA,Milho, KG,Mesotrione 480 SC Proventis
Nicossulfurom,Quimico,Nicossulfurom,HERBICIDA,Soja, KG,Mesotrione 480 SC PLS
Nicossulfurom,Quimico,Nicossulfurom,HERBICIDA,Sorgo, KG,Hexazuron
Octanoato de ioxinila,Quimico,Octanoato de ioxinila,HERBICIDA,Cebola, KG,Viance
Octanoato de ioxinila,Quimico,Octanoato de ioxinila,HERBICIDA,Alho, KG,"Haloxifop CCAB 124,7 EC"
Ortossulfamurom,Quimico,Ortossulfamurom,HERBICIDA,Arroz, KG,Daga
Ortossulfamurom,Quimico,Ortossulfamurom,HERBICIDA,Cana-de-açúcar, KG,Krost 806 SL
Oxadiazona,Quimico,Oxadiazona,HERBICIDA,Alho, KG,Arrange
Oxadiazona,Quimico,Oxadiazona,HERBICIDA,Arroz, KG,Lifter
Oxadiazona,Quimico,Oxadiazona,HERBICIDA,Cana-de-açúcar, KG,Panga 900 WG
Oxadiazona,Quimico,Oxadiazona,HERBICIDA,Cebola, KG,Unimark 480 SC
OXIFLUORFEM,Quimico,OXIFLUORFEM,HERBICIDA,Café, KG,Meson 480 SC
OXIFLUORFEM,Quimico,OXIFLUORFEM,HERBICIDA,Cana-de-açúcar, KG,Esplanade Optima
OXIFLUORFEM,Quimico,OXIFLUORFEM,HERBICIDA,Arroz, KG,Glifosato 480 SL Alamos
OXIFLUORFEM,Quimico,OXIFLUORFEM,HERBICIDA,Cebola, KG,Glifosato Alta 480 SL
OXIFLUORFEM,Quimico,OXIFLUORFEM,HERBICIDA,Algodão, KG,Krost 970 WG
OXIFLUORFEM,Quimico,OXIFLUORFEM,HERBICIDA,Soja, KG,Missil
OXIFLUORFEM,Quimico,OXIFLUORFEM,HERBICIDA,Citros, KG,Helmoquat; Freyr;
OXIFLUORFEM,Quimico,OXIFLUORFEM,HERBICIDA,Repolho, KG,Glifoready
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Cana-de-açúcar, KG,Glifoready Sumitomo
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Soja, KG,Glifosato High Load
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Maçã, KG,Viper
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Milho, KG,Verdict Max
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Alho, KG,Gallant Max
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Cebola, KG,Verdict NF
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Algodão, KG,Zavit
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Amendoim, KG,Kraken 240 EC; Xanten; Luqueno; Juleko;
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Arroz, KG,Clean Spray
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Batata, KG,Atrazina Max Nortox
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Café, KG,Atrazina 500 SC Rainbow; Atrak; Atrabest; Atradry; Antera;
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Feijão, KG,Tibet; Nuevo;
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Trigo, KG,Dominum XT
PENDIMETALINA,Quimico,PENDIMETALINA,HERBICIDA,Citros, KG,Linear
Penoxsulam,Quimico,Penoxsulam,HERBICIDA,Arroz, KG,Trueno XT
Piraflufem,Quimico,Piraflufem,HERBICIDA,Soja, KG,Picloram Nortox 240 SL
Piraflufem,Quimico,Piraflufem,HERBICIDA,Cana-de-açúcar, KG,Cookie
Piraflufem,Quimico,Piraflufem,HERBICIDA,Milho, KG,Sniper; Hercules;
Piraflufem-etílico,Quimico,Piraflufem-etílico,HERBICIDA,Feijão, KG,Creta
Piraflufem-etílico,Quimico,Piraflufem-etílico,HERBICIDA,Batata, KG,Kroll
Piraflufem-etílico,Quimico,Piraflufem-etílico,HERBICIDA,Algodão, KG,Willosate
Pirazossulfurom-etílico,Quimico,Pirazossulfurom-etílico,HERBICIDA,Arroz, KG,Trop 480 SL
Piritiobaque-sódico,Quimico,Piritiobaque-sódico,HERBICIDA,Algodão, KG,Zino 750 WG
PIROXASSULFONA,Quimico,PIROXASSULFONA,HERBICIDA,Milho, KG,Soyaclean Xtra
PIROXASSULFONA,Quimico,PIROXASSULFONA,HERBICIDA,Soja, KG,Greener
PIROXASSULFONA,Quimico,PIROXASSULFONA,HERBICIDA,Amendoim, KG,Station 240 SL
PIROXASSULFONA,Quimico,PIROXASSULFONA,HERBICIDA,Cevada, KG,Campestre 240 SL
PIROXASSULFONA,Quimico,PIROXASSULFONA,HERBICIDA,Trigo, KG,Zonic
PIROXASSULFONA,Quimico,PIROXASSULFONA,HERBICIDA,Algodão, KG,Guerrero
PIROXASSULFONA,Quimico,PIROXASSULFONA,HERBICIDA,Café, KG,Ametrina 500 SC Rainbow
PIROXASSULFONA,Quimico,PIROXASSULFONA,HERBICIDA,Girassol, KG,Lavra
PIROXASSULFONA,Quimico,PIROXASSULFONA,HERBICIDA,Citros, KG,Trifluralina H Nortox
PIROXASSULFONA,Quimico,PIROXASSULFONA,HERBICIDA,Cana-de-açúcar, KG,Atrazina 500 SC Alamos
PIROXASSULFONA,Quimico,PIROXASSULFONA,HERBICIDA,Batata, KG,Tempest
PIROXASSULFONA,Quimico,PIROXASSULFONA,HERBICIDA,Mandioca, KG,Grandus WG
Piroxsulam,Quimico,Piroxsulam,HERBICIDA,Trigo, KG,Paicer WG
PROFOXIDIM,Quimico,PROFOXIDIM,HERBICIDA,Arroz, KG,Cartago
PROMETRINA,Quimico,PROMETRINA,HERBICIDA,Batata yacon, KG,Staff
PROMETRINA,Quimico,PROMETRINA,HERBICIDA,Cenoura, KG,Batalha 240 SL
PROMETRINA,Quimico,PROMETRINA,HERBICIDA,Cebola, KG,Simatop Rainbow
PROMETRINA,Quimico,PROMETRINA,HERBICIDA,Mandioquinha-salsa / Batata Baroa, KG,Fontfop
PROMETRINA,Quimico,PROMETRINA,HERBICIDA,Algodão, KG,Troller
PROMETRINA,Quimico,PROMETRINA,HERBICIDA,Alho, KG,Kennox
PROMETRINA,Quimico,PROMETRINA,HERBICIDA,Ervilha, KG,Capote
PROMETRINA,Quimico,PROMETRINA,HERBICIDA,Inhame, KG,Quallis
PROMETRINA,Quimico,PROMETRINA,HERBICIDA,Batata-doce, KG,Trovati
PROMETRINA,Quimico,PROMETRINA,HERBICIDA,Cará, KG,Tecnup
PROMETRINA,Quimico,PROMETRINA,HERBICIDA,Gengibre, KG,Verlon
PROMETRINA,Quimico,PROMETRINA,HERBICIDA,Mandioca, KG,Adifac
PROPANIL,Quimico,PROPANIL,HERBICIDA,Arroz, KG,Atrazina SD 500 SC
Propaquizafope,Quimico,Propaquizafope,HERBICIDA,Arroz, KG,"2,4-D (240) + Picloram (64) SL"
Propaquizafope,Quimico,Propaquizafope,HERBICIDA,Algodão, KG,Fabian WG
Propaquizafope,Quimico,Propaquizafope,HERBICIDA,Soja, KG,Metagan
Quincloraque,Quimico,Quincloraque,HERBICIDA,Arroz, KG,AUG 126
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Algodão, KG,Glifocopa 720 WG
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Aveia, KG,Lamper 480 SC
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Café, KG,GLIFOX 480 BR
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Citros, KG,Templo
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Amendoim, KG,Miura EC
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Feijão, KG,AUG 103
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Grão-de-bico, KG,Pistol
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Cebola, KG,Dexa WG
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Arroz, KG,Nongrass
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Ervilha, KG,MourãoBR
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Feijão-caupi, KG,Maxizato
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Soja, KG,Glifosato K Atanor
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Trigo, KG,Bleran
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Citros, KG,Gopan
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Centeio, KG,Glufosinate-Ammonium 200 SL Yonon; Glufosinato 200 Agroimport; Glufosinato YNN 200 SL Perterra; Loyer SL; Clavengo;
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Batata, KG,Pastor; Zapar;
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Cevada, KG,"2,4-D Agroimport"
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Lentilha, KG,Soyatop Xtra
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Tomate, KG,Trunfo
QUIZALOFOPE-P-ETÍLICO,Quimico,QUIZALOFOPE-P-ETÍLICO,HERBICIDA,Triticale, KG,Glint; Gramilant; Toplox;
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Soja, KG,Glifosato Soma 480 SL
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Caqui, KG,"2,4-D Super Amine SG"
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Ervilha, KG,Mojjave
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Pupunha, KG,Electro
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Arroz, KG,Roundup Original Mais
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Girassol, KG,Decisive
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Aveia, KG,Topatudo
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Centeio, KG,Mirato
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Cevada, KG,Agile
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Caju, KG,Imazetapir R 700 WG Perterra
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Lentilha, KG,Celebrate
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Couve-chinesa, KG,Diuron 500 SC Rainbow
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Canola, KG,Tropicio
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Feijão, KG,Diuron R 500 SC Perterra
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Feijão-fava, KG,Atrazina Agro Import
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Sorgo, KG,Exemplo
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Milho, KG,Calaris
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Uva, KG,Atrazina CCAB 500 SC
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Triticale, KG,Nippon
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Mangaba, KG,Atrazina Fersol 500 SC; Atraforce 500 SC;
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Pinhão, KG,Enlist Colex-D
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Castanha-do-Pará, KG,Triclopir CCAB 480 EC
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Gengibre, KG,Sweep Off
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Batata, KG,Freno 240 EC; Luxor RA;
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Batata-doce, KG,Wiluron
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Couve-Flor, KG,Glifosal
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Mamão, KG,Diquat CCAB 200 SL
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Cana-de-açúcar, KG,Compass
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Carambola, KG,Calipen SC
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Figo, KG,Farmozine
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Brócolis, KG,Kaner 800 WG
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Couve-de-bruxelas, KG,Herbzina
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Feijão-caupi, KG,Magneto SC
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Grão-de-bico, KG,Bellum 480 SC
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Açaí, KG,Mattor
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Couve, KG,Ralbuzin 480 SC
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Batata yacon, KG,Glifosato 72 WG Alamos
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Tomate, KG,Loyant
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Mandioca, KG,Nico 750 WG
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Coco, KG,Dez Gold
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Dendê, KG,Sugarina
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Cará, KG,Ametrina R 500 SC Perterra
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Inhame, KG,Ultimato WG
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Repolho, KG,Walux
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Citros, KG,Topinam; Baihta;
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Algodão, KG,Nicosulfuron Nortox 750 WG
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Trigo, KG,Selezione Nortox
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Goiaba, KG,Mesotriona Cana Nortox
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Amendoim, KG,Jaffa
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Cenoura, KG,Relicta
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Mandioquinha-salsa / Batata Baroa, KG,Coliseo
S-metolacloro,Quimico,S-metolacloro,HERBICIDA,Café, KG,Spinner
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Arroz, KG,Sirtaki Gold
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Café, KG,Glifosato UPL 480 SL
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Cana-de-açúcar, KG,Gamonium
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Girassol, KG,Fordor ® Flex
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Batata, KG,Seletrina
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Cana-de-açúcar, KG,Draxx
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Maçã, KG,Irado 800 WG
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Soja, KG,Entoar; Sugaron; Teburon;
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Trigo, KG,Duozina
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Manga, KG,Gliall
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Algodão, KG,Glucare; Aluzia; Bowbast; Glucarem; Gluforever; Ultitem;
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Banana, KG,CoriscoBR
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Trigo, KG,Mesopec
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Citros, KG,Sunward
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Milho, KG,Grover
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Pastagem, KG,Chaparral
Saflufenacil,Quimico,Saflufenacil,HERBICIDA,Feijão, KG,Provisia 50 EC
Setoxidim,Quimico,Setoxidim,HERBICIDA,Algodão, KG,Limpa
Setoxidim,Quimico,Setoxidim,HERBICIDA,Milho, KG,"2,4-D Nortox 970 WG"
Setoxidim,Quimico,Setoxidim,HERBICIDA,Feijão, KG,Baguera
Setoxidim,Quimico,Setoxidim,HERBICIDA,Soja, KG,Liminar 500 SC
SIMAZINA,Quimico,SIMAZINA,HERBICIDA,Cacau, KG,Off Road
SIMAZINA,Quimico,SIMAZINA,HERBICIDA,Citros, KG,TordonUltra-S
SIMAZINA,Quimico,SIMAZINA,HERBICIDA,Banana, KG,TronadorUltra-S
SIMAZINA,Quimico,SIMAZINA,HERBICIDA,Abacaxi, KG,Dontor Ultra
SIMAZINA,Quimico,SIMAZINA,HERBICIDA,Cana-de-açúcar, KG,DisparoUltra-S
SIMAZINA,Quimico,SIMAZINA,HERBICIDA,Maçã, KG,DominumXT-S; StopperXT-S;
SIMAZINA,Quimico,SIMAZINA,HERBICIDA,Uva, KG,TruenoXT-S
SIMAZINA,Quimico,SIMAZINA,HERBICIDA,Café, KG,PlanadorXT-S
SIMAZINA,Quimico,SIMAZINA,HERBICIDA,Milho, KG,JaguarUltra-S; PanoramicUltra-S;
SIMAZINA,Quimico,SIMAZINA,HERBICIDA,Sorgo, KG,PalaceUltra-S
SULFENTRAZONA,Quimico,SULFENTRAZONA,HERBICIDA,Café, KG,Prowl H2O
SULFENTRAZONA,Quimico,SULFENTRAZONA,HERBICIDA,Cana-de-açúcar, KG,Sirtaki 500 EC
SULFENTRAZONA,Quimico,SULFENTRAZONA,HERBICIDA,Citros, KG,Krugar 250 SL
SULFENTRAZONA,Quimico,SULFENTRAZONA,HERBICIDA,Cana-de-açúcar, KG,Entone
SULFENTRAZONA,Quimico,SULFENTRAZONA,HERBICIDA,Coco, KG,Sunpass
SULFENTRAZONA,Quimico,SULFENTRAZONA,HERBICIDA,Amendoim, KG,Bastnate
SULFENTRAZONA,Quimico,SULFENTRAZONA,HERBICIDA,Dendê, KG,Shopra 806 SL
SULFENTRAZONA,Quimico,SULFENTRAZONA,HERBICIDA,Soja, KG,Listar
SULFENTRAZONA,Quimico,SULFENTRAZONA,HERBICIDA,Abacaxi, KG,Glifosato 480 SL AgroImport
SULFENTRAZONA,Quimico,SULFENTRAZONA,HERBICIDA,Citros, KG,Atectra SL
TEBUTIUROM,Quimico,TEBUTIUROM,HERBICIDA,Palma forrageira (alimento animal), KG,Glufair; Chef;
TEBUTIUROM,Quimico,TEBUTIUROM,HERBICIDA,Pastagem, KG,Simazina 500 SC Rainbow
TEBUTIUROM,Quimico,TEBUTIUROM,HERBICIDA,Cana-de-açúcar, KG,Raster
Tembotriona,Quimico,Tembotriona,HERBICIDA,Milho, KG,DK MAX
Tepraloxidim,Quimico,Tepraloxidim,HERBICIDA,Feijão, KG,Sunaim
Tepraloxidim,Quimico,Tepraloxidim,HERBICIDA,Soja, KG,Fullmuron
Tepraloxidim,Quimico,Tepraloxidim,HERBICIDA,Algodão, KG,Surrena; Setazone; Sunwise; Tritone;
Terbutilazina,Quimico,Terbutilazina,HERBICIDA,Cana-de-açúcar, KG,Rainvel Xtra
Terbutilazina,Quimico,Terbutilazina,HERBICIDA,Sorgo, KG,Lactofem 240 EC Loveland
Terbutilazina,Quimico,Terbutilazina,HERBICIDA,Milho, KG,Chapter
Terbutilazina,Quimico,Terbutilazina,HERBICIDA,Milheto, KG,Kaivana
TIOBENCARBE,Quimico,TIOBENCARBE,HERBICIDA,Arroz, KG,Pendulum Aqua
Trifloxissulfurom-sódico,Quimico,Trifloxissulfurom-sódico,HERBICIDA,Algodão, KG,Lifeline-SYNC
Trifloxissulfurom-sódico,Quimico,Trifloxissulfurom-sódico,HERBICIDA,Cana-de-açúcar, KG,DK Plus
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Grão-de-bico, KG,Clomamax
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Cana-de-açúcar, KG,Atrazina 900 WG Alamos
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Cebola, KG,Clorimuron 250 WG Rainbow; Soyamart Xtra;
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Soja, KG,Climur
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Sorgo, KG,Velbow
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Citros, KG,Optill
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Pimentão, KG,Trop M
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Cevada, KG,Carimbo 500 EC
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Feijão-caupi, KG,Tebutiuron Nortox
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Aveia, KG,Encke
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Cenoura, KG,Yamato
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Repolho, KG,Kyojin
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Lentilha, KG,Yamato SC
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Algodão, KG,Falcon
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Alho, KG,Ritmo
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Amendoim, KG,Hexazinona DT Nortox; Tricana Nortox;
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Centeio, KG,Imazetapir Nortox
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Berinjela, KG,Diuron 800 WG Rainbow
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Girassol, KG,Glufonium
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Mandioca, KG,Attuare R
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Quiabo, KG,Flumioxazin 500 SC
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Trigo, KG,Triclopir F Nortox
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Arroz, KG,Sumimax AMT
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Tomate, KG,Ametrina 800 WG Rainbow
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Couve, KG,Sinfonat
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Feijão-vagem, KG,Sugarina Plus
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Milho, KG,Antaris
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Triticale, KG,Gesamena Plus
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Couve-Flor, KG,Araddo
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Feijão, KG,Sulfentrazone 500 SC Proventis
TRIFLURALINA,Quimico,TRIFLURALINA,HERBICIDA,Ervilha, KG,Gigante 360 CS
Bispiribaque,Quimico,Bispiribaque,HERBICIDA E REGULADOR DE CRESCIMENTO,Arroz, KG,Trop Max
Bispiribaque,Quimico,Bispiribaque,HERBICIDA E REGULADOR DE CRESCIMENTO,Cana-de-açúcar, KG,Click
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Banana, KG,Cheval; Ultracheval;
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Batata, KG,Halley 600
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Aveia, KG,Megatraz
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Centeio, KG,Fegrat
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Macadâmia, KG,Sulban
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Almeirão, KG,Arremate
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Alface, KG,Prompt
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Algodão, KG,Primeval 50 SC
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Cana-de-açúcar, KG,Smilodon 50 SC
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Repolho, KG,Offer 200 SL
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Uva, KG,Soyaclean; Dinozeta; Puzate; Mazeta;
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Castanha-do-Pará, KG,Atrazina 900 WG CHDS
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Caju, KG,Elevore
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Sorgo, KG,Weedclean
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Feijões, KG,Honizyn
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Cevada, KG,Cartaz 500 SC
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Maçã, KG,Mil FH 0602/13
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Goiaba, KG,Ginete 212 SL
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Estévia, KG,Bakti-Bio 480 SL
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Rúcula, KG,Timber 500 SC
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Brócolis, KG,Alba
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Couve-Flor, KG,Picloram Yonon
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Amendoim, KG,Metribuzim 480 SC C
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Café, KG,Sunphosate Premier
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Feijão, KG,Proeza 480 EC
GLUFOSINATO,Quimico,GLUFOSINATO,HERBICIDA E REGULADOR DE CRESCIMENTO,Nectarina, KG,Raker Top
